order_city,date,precipitation_mm,temp_mean_c,weather_code,weather_condition
San Francisco,2017-08-16,0.0,16.8,3,Cloudy
San Francisco,2017-08-17,0.0,16.4,3,Cloudy
San Francisco,2017-08-18,0.0,15.8,3,Cloudy
San Francisco,2017-08-19,0.0,16.4,3,Cloudy
San Francisco,2017-08-20,0.0,17.0,3,Cloudy
San Francisco,2017-08-21,0.0,17.4,3,Cloudy
San Francisco,2017-08-22,0.0,16.7,3,Cloudy
San Francisco,2017-08-23,0.0,15.6,3,Cloudy
San Francisco,2017-08-24,0.0,16.4,3,Cloudy
San Francisco,2017-08-25,0.0,15.9,0,Clear
San Francisco,2017-08-26,0.0,16.6,3,Cloudy
San Francisco,2017-08-27,0.0,18.6,0,Clear
San Francisco,2017-08-28,0.0,17.3,0,Clear
San Francisco,2017-08-29,0.0,16.2,3,Cloudy
San Francisco,2017-08-30,0.0,17.2,2,Cloudy
San Francisco,2017-08-31,0.0,19.9,0,Clear
San Francisco,2017-09-01,0.0,25.3,0,Clear
San Francisco,2017-09-02,0.0,26.3,1,Clear
San Francisco,2017-09-03,0.0,21.6,1,Clear
San Francisco,2017-09-04,0.0,21.2,3,Cloudy
San Francisco,2017-09-05,0.0,20.0,3,Cloudy
San Francisco,2017-09-06,0.0,18.7,3,Cloudy
San Francisco,2017-09-07,0.3,19.2,51,Rain
San Francisco,2017-09-08,0.0,17.1,3,Cloudy
San Francisco,2017-09-09,0.0,18.1,3,Cloudy
San Francisco,2017-09-10,0.0,20.3,3,Cloudy
San Francisco,2017-09-11,1.2,20.7,53,Rain
San Francisco,2017-09-12,0.0,20.0,3,Cloudy
San Francisco,2017-09-13,0.0,17.9,3,Cloudy
San Francisco,2017-09-14,0.0,16.8,3,Cloudy
San Francisco,2017-09-15,0.0,16.7,1,Clear
San Francisco,2017-09-16,0.0,16.8,3,Cloudy
San Francisco,2017-09-17,0.0,17.1,3,Cloudy
San Francisco,2017-09-18,0.0,17.6,3,Cloudy
San Francisco,2017-09-19,0.0,18.0,2,Cloudy
San Francisco,2017-09-20,0.0,17.3,3,Cloudy
San Francisco,2017-09-21,0.0,16.0,2,Cloudy
San Francisco,2017-09-22,0.0,15.6,1,Clear
San Francisco,2017-09-23,0.0,18.3,1,Clear
San Francisco,2017-09-24,0.0,18.0,3,Cloudy
San Francisco,2017-09-25,0.0,17.9,2,Cloudy
San Francisco,2017-09-26,0.0,20.8,2,Cloudy
San Francisco,2017-09-27,0.0,21.0,0,Clear
San Francisco,2017-09-28,0.0,18.1,3,Cloudy
San Francisco,2017-09-29,0.0,16.3,3,Cloudy
San Francisco,2017-09-30,0.0,17.5,2,Cloudy
San Francisco,2017-10-01,0.0,17.6,3,Cloudy
San Francisco,2017-10-02,0.0,17.9,1,Clear
San Francisco,2017-10-03,0.0,15.3,3,Cloudy
San Francisco,2017-10-04,0.0,15.7,0,Clear
San Francisco,2017-10-05,0.0,16.1,0,Clear
San Francisco,2017-10-06,0.0,17.0,0,Clear
San Francisco,2017-10-07,0.0,16.4,3,Cloudy
San Francisco,2017-10-08,0.0,17.3,0,Clear
San Francisco,2017-10-09,0.0,19.8,0,Clear
San Francisco,2017-10-10,0.0,16.6,3,Cloudy
San Francisco,2017-10-11,0.0,15.5,3,Cloudy
San Francisco,2017-10-12,0.0,14.6,0,Clear
San Francisco,2017-10-13,0.0,14.7,0,Clear
San Francisco,2017-10-14,0.0,17.7,2,Cloudy
San Francisco,2017-10-15,0.0,19.3,3,Cloudy
San Francisco,2017-10-16,0.0,19.5,3,Cloudy
San Francisco,2017-10-17,0.0,16.1,3,Cloudy
San Francisco,2017-10-18,0.0,12.5,3,Cloudy
San Francisco,2017-10-19,0.4,14.6,51,Rain
San Francisco,2017-10-20,4.2,13.7,63,Rain
San Francisco,2017-10-21,0.0,13.6,3,Cloudy
San Francisco,2017-10-22,0.0,15.4,3,Cloudy
San Francisco,2017-10-23,0.0,19.0,0,Clear
San Francisco,2017-10-24,0.0,22.8,2,Cloudy
San Francisco,2017-10-25,0.0,20.8,1,Clear
San Francisco,2017-10-26,0.0,20.0,0,Clear
San Francisco,2017-10-27,0.0,17.4,0,Clear
San Francisco,2017-10-28,0.0,13.8,3,Cloudy
San Francisco,2017-10-29,0.0,13.2,3,Cloudy
San Francisco,2017-10-30,0.0,13.4,3,Cloudy
San Francisco,2017-10-31,0.0,13.9,3,Cloudy
San Francisco,2017-11-01,0.0,13.5,0,Clear
San Francisco,2017-11-02,0.0,13.7,3,Cloudy
San Francisco,2017-11-03,1.6,15.5,53,Rain
San Francisco,2017-11-04,4.4,13.6,55,Rain
San Francisco,2017-11-05,0.0,12.0,0,Clear
San Francisco,2017-11-06,0.0,12.6,2,Cloudy
San Francisco,2017-11-07,0.0,13.3,3,Cloudy
San Francisco,2017-11-08,7.3,14.5,61,Rain
San Francisco,2017-11-09,4.0,15.0,55,Rain
San Francisco,2017-11-10,2.9,14.2,53,Rain
San Francisco,2017-11-11,0.0,13.0,3,Cloudy
San Francisco,2017-11-12,0.2,13.2,51,Rain
San Francisco,2017-11-13,2.9,14.9,53,Rain
San Francisco,2017-11-14,0.0,13.3,3,Cloudy
San Francisco,2017-11-15,8.6,14.0,63,Rain
San Francisco,2017-11-16,23.3,14.1,63,Rain
San Francisco,2017-11-17,0.0,13.0,3,Cloudy
San Francisco,2017-11-18,0.0,11.5,3,Cloudy
San Francisco,2017-11-19,0.0,11.5,3,Cloudy
San Francisco,2017-11-20,0.0,14.3,3,Cloudy
San Francisco,2017-11-21,0.0,14.7,3,Cloudy
San Francisco,2017-11-22,0.0,14.4,3,Cloudy
San Francisco,2017-11-23,0.0,14.6,3,Cloudy
San Francisco,2017-11-24,0.0,14.6,3,Cloudy
San Francisco,2017-11-25,0.0,15.4,3,Cloudy
San Francisco,2017-11-26,6.6,15.7,61,Rain
San Francisco,2017-11-27,10.1,12.2,63,Rain
San Francisco,2017-11-28,0.0,12.4,3,Cloudy
San Francisco,2017-11-29,0.0,12.0,1,Clear
San Francisco,2017-11-30,0.0,11.7,3,Cloudy
San Francisco,2017-12-01,0.0,12.0,3,Cloudy
San Francisco,2017-12-02,0.0,11.5,3,Cloudy
San Francisco,2017-12-03,0.2,11.8,51,Rain
San Francisco,2017-12-04,0.0,11.9,2,Cloudy
San Francisco,2017-12-05,0.0,11.7,0,Clear
San Francisco,2017-12-06,0.0,11.0,0,Clear
San Francisco,2017-12-07,0.0,11.9,3,Cloudy
San Francisco,2017-12-08,0.0,10.9,3,Cloudy
San Francisco,2017-12-09,0.0,10.7,3,Cloudy
San Francisco,2017-12-10,0.0,11.2,3,Cloudy
San Francisco,2017-12-11,0.0,11.3,3,Cloudy
San Francisco,2017-12-12,0.0,10.2,2,Cloudy
San Francisco,2017-12-13,0.0,9.6,3,Cloudy
San Francisco,2017-12-14,0.0,11.2,3,Cloudy
San Francisco,2017-12-15,0.0,10.5,3,Cloudy
San Francisco,2017-12-16,0.0,12.4,3,Cloudy
San Francisco,2017-12-17,0.0,11.8,2,Cloudy
San Francisco,2017-12-18,0.0,10.5,3,Cloudy
San Francisco,2017-12-19,0.0,10.2,3,Cloudy
San Francisco,2017-12-20,0.3,10.4,51,Rain
San Francisco,2017-12-21,0.0,9.4,3,Cloudy
San Francisco,2017-12-22,0.0,8.6,3,Cloudy
San Francisco,2017-12-23,0.0,8.6,3,Cloudy
San Francisco,2017-12-24,0.2,9.1,51,Rain
San Francisco,2017-12-25,0.0,10.6,3,Cloudy
San Francisco,2017-12-26,0.0,9.4,3,Cloudy
San Francisco,2017-12-27,0.0,9.7,3,Cloudy
San Francisco,2017-12-28,0.0,10.2,3,Cloudy
San Francisco,2017-12-29,0.0,10.2,3,Cloudy
San Francisco,2017-12-30,0.0,9.8,3,Cloudy
San Francisco,2017-12-31,0.0,10.0,3,Cloudy
San Francisco,2018-01-01,0.0,10.7,3,Cloudy
San Francisco,2018-01-02,0.1,11.6,51,Rain
San Francisco,2018-01-03,13.5,10.9,63,Rain
San Francisco,2018-01-04,1.1,13.6,53,Rain
San Francisco,2018-01-05,9.1,13.2,61,Rain
San Francisco,2018-01-06,0.1,11.1,51,Rain
San Francisco,2018-01-07,0.0,10.0,3,Cloudy
San Francisco,2018-01-08,38.5,12.1,63,Rain
San Francisco,2018-01-09,15.6,12.6,63,Rain
San Francisco,2018-01-10,0.1,11.7,51,Rain
San Francisco,2018-01-11,0.0,11.4,3,Cloudy
San Francisco,2018-01-12,0.0,10.9,3,Cloudy
San Francisco,2018-01-13,0.0,10.8,3,Cloudy
San Francisco,2018-01-14,0.0,11.1,3,Cloudy
San Francisco,2018-01-15,4.0,11.2,61,Rain
San Francisco,2018-01-16,4.0,12.8,61,Rain
San Francisco,2018-01-17,0.0,11.8,3,Cloudy
San Francisco,2018-01-18,2.4,11.9,53,Rain
San Francisco,2018-01-19,0.0,10.4,3,Cloudy
San Francisco,2018-01-20,0.0,9.3,3,Cloudy
San Francisco,2018-01-21,0.9,9.9,51,Rain
San Francisco,2018-01-22,6.8,11.8,55,Rain
San Francisco,2018-01-23,0.0,10.0,3,Cloudy
San Francisco,2018-01-24,12.3,10.6,63,Rain
San Francisco,2018-01-25,2.6,10.2,61,Rain
San Francisco,2018-01-26,0.0,9.2,3,Cloudy
San Francisco,2018-01-27,0.0,9.9,3,Cloudy
San Francisco,2018-01-28,0.0,11.0,3,Cloudy
San Francisco,2018-01-29,0.0,11.6,3,Cloudy
San Francisco,2018-01-30,0.0,10.8,3,Cloudy
San Francisco,2018-01-31,0.0,11.9,3,Cloudy
London,2015-01-01,1.0,7.5,53,Rain
London,2015-01-02,0.6,7.9,51,Rain
London,2015-01-03,11.4,4.0,61,Rain
London,2015-01-04,0.0,2.2,3,Cloudy
London,2015-01-05,0.0,6.4,3,Cloudy
London,2015-01-06,0.2,6.4,51,Rain
London,2015-01-07,0.0,5.0,3,Cloudy
London,2015-01-08,13.0,8.4,63,Rain
London,2015-01-09,0.3,10.8,51,Rain
London,2015-01-10,0.5,9.4,53,Rain
London,2015-01-11,0.0,5.1,3,Cloudy
London,2015-01-12,1.9,9.5,53,Rain
London,2015-01-13,8.8,7.6,55,Rain
London,2015-01-14,1.8,4.2,53,Rain
London,2015-01-15,10.8,7.5,61,Rain
London,2015-01-16,0.0,3.8,3,Cloudy
London,2015-01-17,0.7,0.7,71,Snow
London,2015-01-18,2.9,1.1,71,Snow
London,2015-01-19,0.0,0.6,3,Cloudy
London,2015-01-20,0.1,0.3,51,Rain
London,2015-01-21,0.7,2.4,51,Rain
London,2015-01-22,0.0,1.2,3,Cloudy
London,2015-01-23,0.9,0.7,53,Rain
London,2015-01-24,5.0,4.0,55,Rain
London,2015-01-25,0.0,3.0,3,Cloudy
London,2015-01-26,0.1,6.9,51,Rain
London,2015-01-27,0.0,4.7,3,Cloudy
London,2015-01-28,1.1,5.8,53,Rain
London,2015-01-29,1.6,2.0,73,Snow
London,2015-01-30,0.9,1.9,71,Snow
London,2015-01-31,2.0,1.3,73,Snow
London,2015-02-01,0.4,2.0,71,Snow
London,2015-02-02,0.0,-1.2,3,Cloudy
London,2015-02-03,1.6,0.8,73,Snow
London,2015-02-04,0.0,1.4,3,Cloudy
London,2015-02-05,1.1,1.4,73,Snow
London,2015-02-06,0.0,1.7,3,Cloudy
London,2015-02-07,0.0,2.9,3,Cloudy
London,2015-02-08,0.0,3.5,3,Cloudy
London,2015-02-09,0.0,3.5,3,Cloudy
London,2015-02-10,0.0,3.3,3,Cloudy
London,2015-02-11,0.0,3.6,3,Cloudy
London,2015-02-12,0.0,2.8,3,Cloudy
London,2015-02-13,4.0,5.4,55,Rain
London,2015-02-14,5.5,5.9,61,Rain
London,2015-02-15,0.0,5.7,3,Cloudy
London,2015-02-16,7.3,5.3,61,Rain
London,2015-02-17,0.0,3.8,3,Cloudy
London,2015-02-18,0.0,3.2,2,Cloudy
London,2015-02-19,7.2,5.6,53,Rain
London,2015-02-20,3.1,5.5,53,Rain
London,2015-02-21,0.6,2.1,51,Rain
London,2015-02-22,6.7,2.5,61,Rain
London,2015-02-23,0.8,5.3,53,Rain
London,2015-02-24,0.0,5.3,3,Cloudy
London,2015-02-25,0.3,6.4,51,Rain
London,2015-02-26,3.8,8.4,61,Rain
London,2015-02-27,0.0,3.9,3,Cloudy
London,2015-02-28,2.3,6.7,61,Rain
London,2015-03-01,1.3,8.1,51,Rain
London,2015-03-02,0.0,4.4,3,Cloudy
London,2015-03-03,0.8,4.3,53,Rain
London,2015-03-04,0.1,4.4,51,Rain
London,2015-03-05,0.0,4.2,3,Cloudy
London,2015-03-06,0.0,5.4,3,Cloudy
London,2015-03-07,0.0,8.3,3,Cloudy
London,2015-03-08,0.0,8.3,3,Cloudy
London,2015-03-09,0.2,6.8,51,Rain
London,2015-03-10,0.0,7.0,3,Cloudy
London,2015-03-11,0.0,6.0,3,Cloudy
London,2015-03-12,0.0,7.6,3,Cloudy
London,2015-03-13,0.0,7.1,3,Cloudy
London,2015-03-14,0.0,4.8,3,Cloudy
London,2015-03-15,0.7,5.5,51,Rain
London,2015-03-16,2.3,5.4,53,Rain
London,2015-03-17,1.9,6.4,53,Rain
London,2015-03-18,0.0,5.8,3,Cloudy
London,2015-03-19,0.0,6.0,3,Cloudy
London,2015-03-20,0.0,6.2,3,Cloudy
London,2015-03-21,0.0,6.5,3,Cloudy
London,2015-03-22,0.0,4.7,3,Cloudy
London,2015-03-23,0.2,4.8,51,Rain
London,2015-03-24,2.9,6.0,53,Rain
London,2015-03-25,0.7,4.2,51,Rain
London,2015-03-26,6.1,6.5,55,Rain
London,2015-03-27,0.0,6.8,3,Cloudy
London,2015-03-28,0.0,9.9,3,Cloudy
London,2015-03-29,3.1,10.0,53,Rain
London,2015-03-30,0.0,7.9,3,Cloudy
London,2015-03-31,1.1,9.6,51,Rain
London,2015-04-01,1.6,6.5,51,Rain
London,2015-04-02,2.4,7.8,53,Rain
London,2015-04-03,4.8,8.5,53,Rain
London,2015-04-04,0.2,7.5,51,Rain
London,2015-04-05,0.0,7.3,3,Cloudy
London,2015-04-06,0.0,7.8,3,Cloudy
London,2015-04-07,0.0,8.9,3,Cloudy
London,2015-04-08,0.0,9.8,3,Cloudy
London,2015-04-09,0.0,10.0,3,Cloudy
London,2015-04-10,0.1,11.0,51,Rain
London,2015-04-11,1.3,9.4,53,Rain
London,2015-04-12,0.2,9.0,51,Rain
London,2015-04-13,0.0,10.0,3,Cloudy
London,2015-04-14,0.0,12.0,2,Cloudy
London,2015-04-15,0.0,14.3,2,Cloudy
London,2015-04-16,0.0,10.8,2,Cloudy
London,2015-04-17,0.0,9.1,3,Cloudy
London,2015-04-18,0.0,8.6,3,Cloudy
London,2015-04-19,0.0,7.1,3,Cloudy
London,2015-04-20,0.0,9.3,3,Cloudy
London,2015-04-21,0.0,9.5,1,Clear
London,2015-04-22,0.0,9.2,3,Cloudy
London,2015-04-23,0.0,9.5,3,Cloudy
London,2015-04-24,0.3,10.6,51,Rain
London,2015-04-25,4.9,12.5,53,Rain
London,2015-04-26,3.8,9.1,53,Rain
London,2015-04-27,0.2,7.6,51,Rain
London,2015-04-28,0.0,7.8,3,Cloudy
London,2015-04-29,4.1,8.9,61,Rain
London,2015-04-30,0.7,8.8,51,Rain
London,2015-05-01,0.0,7.7,3,Cloudy
London,2015-05-02,0.0,8.6,3,Cloudy
London,2015-05-03,6.5,12.9,55,Rain
London,2015-05-04,3.7,13.6,61,Rain
London,2015-05-05,5.5,13.2,63,Rain
London,2015-05-06,4.3,11.2,61,Rain
London,2015-05-07,1.0,11.4,51,Rain
London,2015-05-08,2.1,11.9,53,Rain
London,2015-05-09,0.2,12.9,51,Rain
London,2015-05-10,0.0,12.1,3,Cloudy
London,2015-05-11,0.0,15.3,3,Cloudy
London,2015-05-12,0.0,12.6,3,Cloudy
London,2015-05-13,0.0,11.6,2,Cloudy
London,2015-05-14,11.9,8.9,61,Rain
London,2015-05-15,0.1,10.9,51,Rain
London,2015-05-16,0.1,12.9,51,Rain
London,2015-05-17,0.0,11.8,3,Cloudy
London,2015-05-18,4.9,11.0,55,Rain
London,2015-05-19,1.5,9.7,53,Rain
London,2015-05-20,1.1,10.0,51,Rain
London,2015-05-21,0.0,12.0,3,Cloudy
London,2015-05-22,0.0,12.7,3,Cloudy
London,2015-05-23,0.2,13.3,51,Rain
London,2015-05-24,1.1,13.7,51,Rain
London,2015-05-25,0.0,11.6,3,Cloudy
London,2015-05-26,0.0,13.3,3,Cloudy
London,2015-05-27,1.6,12.2,53,Rain
London,2015-05-28,0.1,13.4,51,Rain
London,2015-05-29,5.6,10.8,61,Rain
London,2015-05-30,0.0,11.1,3,Cloudy
London,2015-05-31,1.7,12.2,53,Rain
London,2015-06-01,2.6,10.8,51,Rain
London,2015-06-02,1.1,14.1,51,Rain
London,2015-06-03,0.0,14.1,3,Cloudy
London,2015-06-04,0.0,15.1,2,Cloudy
London,2015-06-05,2.1,17.8,53,Rain
London,2015-06-06,0.0,13.1,3,Cloudy
London,2015-06-07,0.0,13.4,1,Clear
London,2015-06-08,0.0,12.8,3,Cloudy
London,2015-06-09,0.0,11.1,3,Cloudy
London,2015-06-10,0.0,12.6,3,Cloudy
London,2015-06-11,0.0,15.8,3,Cloudy
London,2015-06-12,6.3,17.7,55,Rain
London,2015-06-13,1.8,15.8,55,Rain
London,2015-06-14,0.0,14.9,3,Cloudy
London,2015-06-15,0.0,13.2,3,Cloudy
London,2015-06-16,0.0,15.1,3,Cloudy
London,2015-06-17,0.0,17.2,3,Cloudy
London,2015-06-18,1.0,16.4,53,Rain
London,2015-06-19,0.0,14.6,3,Cloudy
London,2015-06-20,3.5,14.4,53,Rain
London,2015-06-21,0.0,15.7,3,Cloudy
London,2015-06-22,5.4,13.5,55,Rain
London,2015-06-23,0.0,15.1,3,Cloudy
London,2015-06-24,0.0,17.0,3,Cloudy
London,2015-06-25,0.0,17.6,3,Cloudy
London,2015-06-26,1.7,17.8,53,Rain
London,2015-06-27,0.0,18.3,3,Cloudy
London,2015-06-28,1.5,17.4,53,Rain
London,2015-06-29,0.0,17.9,3,Cloudy
London,2015-06-30,0.0,19.8,2,Cloudy
London,2015-07-01,0.0,25.7,2,Cloudy
London,2015-07-02,0.9,19.9,53,Rain
London,2015-07-03,2.9,18.7,63,Rain
London,2015-07-04,5.7,21.0,63,Rain
London,2015-07-05,4.0,17.4,61,Rain
London,2015-07-06,0.0,16.9,3,Cloudy
London,2015-07-07,1.1,17.1,51,Rain
London,2015-07-08,0.7,16.3,51,Rain
London,2015-07-09,0.0,15.9,2,Cloudy
London,2015-07-10,0.0,18.2,3,Cloudy
London,2015-07-11,0.0,19.3,3,Cloudy
London,2015-07-12,2.3,17.3,53,Rain
London,2015-07-13,1.2,17.6,53,Rain
London,2015-07-14,1.1,18.4,53,Rain
London,2015-07-15,1.3,17.9,51,Rain
London,2015-07-16,1.3,18.4,61,Rain
London,2015-07-17,2.3,18.9,61,Rain
London,2015-07-18,0.0,17.1,3,Cloudy
London,2015-07-19,2.8,17.9,55,Rain
London,2015-07-20,0.2,17.4,51,Rain
London,2015-07-21,0.0,19.0,2,Cloudy
London,2015-07-22,0.0,17.8,3,Cloudy
London,2015-07-23,0.1,16.6,51,Rain
London,2015-07-24,22.6,14.9,61,Rain
London,2015-07-25,11.7,15.1,61,Rain
London,2015-07-26,11.2,13.9,63,Rain
London,2015-07-27,0.4,16.4,51,Rain
London,2015-07-28,0.7,15.4,51,Rain
London,2015-07-29,0.1,13.8,51,Rain
London,2015-07-30,0.0,13.7,3,Cloudy
London,2015-07-31,0.0,14.7,3,Cloudy
London,2015-08-01,0.0,14.8,3,Cloudy
London,2015-08-02,0.0,17.2,3,Cloudy
London,2015-08-03,0.1,19.0,51,Rain
London,2015-08-04,0.0,17.1,3,Cloudy
London,2015-08-05,0.4,17.1,51,Rain
London,2015-08-06,0.1,17.7,51,Rain
London,2015-08-07,0.0,17.4,3,Cloudy
London,2015-08-08,0.0,18.5,2,Cloudy
London,2015-08-09,0.0,18.2,1,Clear
London,2015-08-10,2.0,18.4,53,Rain
London,2015-08-11,1.5,16.2,51,Rain
London,2015-08-12,3.6,17.4,53,Rain
London,2015-08-13,21.1,18.3,63,Rain
London,2015-08-14,11.6,18.3,61,Rain
London,2015-08-15,0.0,16.5,3,Cloudy
London,2015-08-16,0.3,15.3,51,Rain
London,2015-08-17,0.0,16.2,3,Cloudy
London,2015-08-18,1.7,15.7,55,Rain
London,2015-08-19,5.7,15.8,61,Rain
London,2015-08-20,1.5,17.5,53,Rain
London,2015-08-21,0.1,19.8,51,Rain
London,2015-08-22,0.0,20.7,3,Cloudy
London,2015-08-23,3.8,18.6,61,Rain
London,2015-08-24,20.1,14.4,61,Rain
London,2015-08-25,5.9,14.7,63,Rain
London,2015-08-26,8.3,16.5,61,Rain
London,2015-08-27,0.8,15.3,51,Rain
London,2015-08-28,0.0,14.9,3,Cloudy
London,2015-08-29,1.7,16.6,53,Rain
London,2015-08-30,1.5,16.8,53,Rain
London,2015-08-31,15.2,15.0,63,Rain
London,2015-09-01,2.4,14.5,51,Rain
London,2015-09-02,1.1,13.2,53,Rain
London,2015-09-03,0.3,12.5,51,Rain
London,2015-09-04,0.5,13.4,51,Rain
London,2015-09-05,0.0,12.6,3,Cloudy
London,2015-09-06,0.0,12.4,3,Cloudy
London,2015-09-07,0.0,13.3,3,Cloudy
London,2015-09-08,0.0,12.9,3,Cloudy
London,2015-09-09,0.1,14.6,51,Rain
London,2015-09-10,0.0,15.4,1,Clear
London,2015-09-11,0.0,15.7,3,Cloudy
London,2015-09-12,2.1,16.3,53,Rain
London,2015-09-13,0.8,12.9,53,Rain
London,2015-09-14,6.2,13.1,61,Rain
London,2015-09-15,4.7,12.8,53,Rain
London,2015-09-16,14.5,12.9,63,Rain
London,2015-09-17,1.7,13.5,53,Rain
London,2015-09-18,3.6,13.7,53,Rain
London,2015-09-19,0.0,13.7,3,Cloudy
London,2015-09-20,0.0,14.0,3,Cloudy
London,2015-09-21,5.3,13.1,61,Rain
London,2015-09-22,14.6,11.2,61,Rain
London,2015-09-23,0.0,12.8,3,Cloudy
London,2015-09-24,1.1,14.6,53,Rain
London,2015-09-25,0.0,12.2,3,Cloudy
London,2015-09-26,0.0,12.7,3,Cloudy
London,2015-09-27,0.0,12.4,3,Cloudy
London,2015-09-28,0.0,12.9,2,Cloudy
London,2015-09-29,0.0,13.1,3,Cloudy
London,2015-09-30,0.0,13.2,2,Cloudy
London,2015-10-01,0.0,12.9,3,Cloudy
London,2015-10-02,0.0,11.8,2,Cloudy
London,2015-10-03,0.0,11.2,3,Cloudy
London,2015-10-04,0.0,12.2,3,Cloudy
London,2015-10-05,9.2,14.9,61,Rain
London,2015-10-06,13.4,15.5,63,Rain
London,2015-10-07,0.1,13.3,51,Rain
London,2015-10-08,0.0,12.0,3,Cloudy
London,2015-10-09,0.0,11.4,2,Cloudy
London,2015-10-10,0.0,11.7,3,Cloudy
London,2015-10-11,0.0,11.4,3,Cloudy
London,2015-10-12,0.0,10.0,3,Cloudy
London,2015-10-13,0.0,9.5,3,Cloudy
London,2015-10-14,0.0,8.9,3,Cloudy
London,2015-10-15,0.0,9.6,3,Cloudy
London,2015-10-16,0.0,10.9,3,Cloudy
London,2015-10-17,0.0,10.9,3,Cloudy
London,2015-10-18,0.0,11.7,3,Cloudy
London,2015-10-19,0.0,11.5,3,Cloudy
London,2015-10-20,0.0,10.1,3,Cloudy
London,2015-10-21,8.7,10.7,55,Rain
London,2015-10-22,0.0,12.2,3,Cloudy
London,2015-10-23,0.0,10.3,3,Cloudy
London,2015-10-24,2.4,11.6,55,Rain
London,2015-10-25,0.0,7.3,3,Cloudy
London,2015-10-26,0.0,10.6,3,Cloudy
London,2015-10-27,3.6,12.6,53,Rain
London,2015-10-28,8.7,12.2,61,Rain
London,2015-10-29,1.1,12.7,51,Rain
London,2015-10-30,4.0,13.8,55,Rain
London,2015-10-31,0.0,10.9,3,Cloudy
London,2015-11-01,0.0,9.0,3,Cloudy
London,2015-11-02,0.0,10.2,3,Cloudy
London,2015-11-03,0.5,10.9,51,Rain
London,2015-11-04,5.0,11.2,53,Rain
London,2015-11-05,4.8,13.8,55,Rain
London,2015-11-06,6.0,14.3,61,Rain
London,2015-11-07,5.7,14.5,61,Rain
London,2015-11-08,0.8,12.0,51,Rain
London,2015-11-09,0.5,12.2,51,Rain
London,2015-11-10,0.0,14.3,3,Cloudy
London,2015-11-11,0.0,13.3,3,Cloudy
London,2015-11-12,0.0,12.8,3,Cloudy
London,2015-11-13,0.4,10.0,51,Rain
London,2015-11-14,4.3,9.4,55,Rain
London,2015-11-15,0.0,13.4,3,Cloudy
London,2015-11-16,1.3,12.5,53,Rain
London,2015-11-17,6.8,12.9,61,Rain
London,2015-11-18,0.7,12.1,51,Rain
London,2015-11-19,4.4,10.4,61,Rain
London,2015-11-20,0.0,7.2,3,Cloudy
London,2015-11-21,1.6,2.7,71,Snow
London,2015-11-22,0.0,1.1,2,Cloudy
London,2015-11-23,0.1,2.2,51,Rain
London,2015-11-24,8.2,7.5,55,Rain
London,2015-11-25,0.1,6.7,51,Rain
London,2015-11-26,0.0,7.0,3,Cloudy
London,2015-11-27,1.3,9.6,53,Rain
London,2015-11-28,1.4,5.8,53,Rain
London,2015-11-29,0.1,10.5,51,Rain
London,2015-11-30,0.7,10.3,51,Rain
London,2015-12-01,2.5,11.8,53,Rain
London,2015-12-02,0.0,11.3,3,Cloudy
London,2015-12-03,1.7,11.4,53,Rain
London,2015-12-04,1.2,9.1,53,Rain
London,2015-12-05,0.0,11.0,3,Cloudy
London,2015-12-06,0.1,12.2,51,Rain
London,2015-12-07,0.1,11.7,51,Rain
London,2015-12-08,4.1,10.6,55,Rain
London,2015-12-09,0.0,7.6,3,Cloudy
London,2015-12-10,5.0,10.4,61,Rain
London,2015-12-11,1.6,8.4,53,Rain
London,2015-12-12,1.0,7.9,51,Rain
London,2015-12-13,1.8,8.6,51,Rain
London,2015-12-14,2.1,7.9,53,Rain
London,2015-12-15,6.1,9.2,61,Rain
London,2015-12-16,0.5,12.8,51,Rain
London,2015-12-17,1.8,12.7,53,Rain
London,2015-12-18,0.2,11.5,51,Rain
London,2015-12-19,0.4,13.5,51,Rain
London,2015-12-20,0.1,11.8,51,Rain
London,2015-12-21,0.6,9.6,51,Rain
London,2015-12-22,6.8,12.8,61,Rain
London,2015-12-23,0.9,9.5,53,Rain
London,2015-12-24,2.6,9.3,61,Rain
London,2015-12-25,0.3,9.1,51,Rain
London,2015-12-26,0.0,13.3,3,Cloudy
London,2015-12-27,1.7,13.1,53,Rain
London,2015-12-28,0.0,10.1,3,Cloudy
London,2015-12-29,0.8,10.3,51,Rain
London,2015-12-30,6.4,11.2,61,Rain
London,2015-12-31,3.5,8.4,55,Rain
London,2016-01-01,1.1,4.5,51,Rain
London,2016-01-02,5.7,9.2,55,Rain
London,2016-01-03,11.3,7.7,63,Rain
London,2016-01-04,0.9,6.9,51,Rain
London,2016-01-05,0.7,6.8,53,Rain
London,2016-01-06,1.1,4.4,53,Rain
London,2016-01-07,11.2,6.6,61,Rain
London,2016-01-08,0.2,4.9,51,Rain
London,2016-01-09,7.2,8.0,61,Rain
London,2016-01-10,0.0,6.1,3,Cloudy
London,2016-01-11,6.8,5.6,61,Rain
London,2016-01-12,0.9,4.7,51,Rain
London,2016-01-13,1.1,3.8,51,Rain
London,2016-01-14,1.6,2.9,51,Rain
London,2016-01-15,0.0,1.6,3,Cloudy
London,2016-01-16,0.2,0.6,71,Snow
London,2016-01-17,2.0,2.0,73,Snow
London,2016-01-18,0.0,1.8,3,Cloudy
London,2016-01-19,0.0,-0.8,3,Cloudy
London,2016-01-20,0.0,0.3,3,Cloudy
